datetime,temperature,humidity,pressure
2020-01-03 12:00:00,19.47157956484665,72.41858924734296,1028.2516752605345
2020-01-03 13:00:00,18.77167579988113,33.76137729731195,1005.0670576171785
2020-01-03 14:00:00,15.731579744336429,80.36030954136014,1003.5696264469534
2020-01-03 15:00:00,14.523463023645638,30.229195359514986,992.4972530911112
2020-01-03 16:00:00,17.753495057082542,44.809432152114134,1009.4469461641953
2020-01-03 17:00:00,18.348581374796012,74.45424336912428,994.3605446256372
2020-01-03 18:00:00,15.32886998455066,48.97620898375841,999.941592837097
2020-01-03 19:00:00,17.657486427711536,36.11354328396081,1002.6777048706913
2020-01-03 20:00:00,16.880354083579032,51.61403512802568,1022.3530529396674
2020-01-03 21:00:00,15.668594675989581,46.22359718307153,1025.0195460158359
2020-01-03 22:00:00,18.724318086891518,80.56271412963329,1002.0986526984587
2020-01-03 23:00:00,22.290663310373784,48.80087505510859,1024.3479248497829
2020-01-04 00:00:00,20.44419159047418,77.33594830656043,1024.2892374947917
2020-01-04 01:00:00,24.946384206556623,83.51232868864409,1020.5860380153949
2020-01-04 02:00:00,17.79066919326329,56.02904517459177,995.8678045606073
2020-01-04 03:00:00,25.716655775780243,84.59658863126353,1017.6129138760292
2020-01-04 04:00:00,25.048695200100173,52.63908323779157,1027.8009625832228
2020-01-04 05:00:00,24.783245379093106,87.8447049894065,1017.3016191506863
2020-01-04 06:00:00,25.74230912212473,35.35737147153438,1003.2646739643134
2020-01-04 07:00:00,21.420435204691124,71.22115599019457,1010.0231726972332
2020-01-04 08:00:00,24.463883188331582,59.62884242741572,1015.8290017340421
2020-01-04 09:00:00,24.830014742244046,53.25892832733882,1010.4228163491401
2020-01-04 10:00:00,26.043199232864488,67.96271272491606,994.7981176692388
2020-01-04 11:00:00,20.85212108065446,72.23142549805988,1002.4825617860809
2020-01-04 12:00:00,18.984733928748586,30.261796179018546,1022.0958412221453
2020-01-04 13:00:00,18.311266355561326,40.01718532483192,1024.4567218438208
2020-01-04 14:00:00,19.946834124541766,72.78276303805913,995.4920013086228
2020-01-04 15:00:00,17.745152106929893,69.98312481469239,1028.095470095949
2020-01-04 16:00:00,15.240689951328307,87.96285030772063,1003.1529047139444
2020-01-04 17:00:00,16.834396372967742,75.66226741504698,1016.4925495492288
2020-01-04 18:00:00,15.838798669769703,87.04636246388029,1020.0730058382672
2020-01-04 19:00:00,17.759457022391896,72.15243009208842,1022.4778493855154
2020-01-04 20:00:00,14.924715232928294,47.883132518366594,1027.8299880890372
2020-01-04 21:00:00,16.47524216877204,36.32189533505139,1002.5167819211529
2020-01-04 22:00:00,17.389035647718163,76.90943180069613,1024.3402581820621
2020-01-04 23:00:00,16.45927807240066,68.64895328855496,995.2674761374483
2020-01-05 00:00:00,21.279794638940544,32.89116074359777,1018.2016362541438
2020-01-05 01:00:00,22.51091039208272,51.6030279540587,1019.6791091805594
2020-01-05 02:00:00,23.212081715985654,87.40798892905717,1017.1089296480528
2020-01-05 03:00:00,23.77536426179156,60.02406874261207,1000.0925894454061
2020-01-05 04:00:00,22.215539613083585,55.96374816118228,1024.9217258806082
2020-01-05 05:00:00,24.71164165190158,57.46197630955764,996.7543385348158
2020-01-05 06:00:00,25.045022849056927,42.53296344030982,992.1453916608332
2020-01-05 07:00:00,23.96267481596215,52.122430251887714,1018.6985996244765
2020-01-05 08:00:00,24.752303780453357,52.188795359230596,1009.0190286093093
2020-01-05 09:00:00,25.095531383709393,33.14130121124835,1023.9639207983471
2020-01-05 10:00:00,27.031414759562196,76.0540577110751,1005.3358856423304
2020-01-05 11:00:00,22.40944061134821,54.99026591423274,996.7311435403085
2020-01-05 12:00:00,21.28843695101376,79.3307932089854,1023.4576876987948
2020-01-05 13:00:00,19.33749512461362,81.02088006719373,1011.9563852656029
2020-01-05 14:00:00,14.450085362173484,42.71964328191949,997.5678316956142
2020-01-05 15:00:00,17.20621134240504,69.44120893020772,1018.8153599434578
2020-01-05 16:00:00,16.592251198341433,58.3369082497789,1010.4445455395801
2020-01-05 17:00:00,20.90591727706219,82.8094042752891,1014.1725192896128
2020-01-05 18:00:00,15.431484224469669,42.94444075058725,1008.4359335282633
2020-01-05 19:00:00,16.596815258418065,70.66879201860266,1023.1483593527203
2020-01-05 20:00:00,16.43094227502703,66.46512733516334,1023.182508627322
2020-01-05 21:00:00,14.964745553680874,47.718088654309966,1018.3755528729755
2020-01-05 22:00:00,20.63042343503553,38.196054219070355,994.2160550958585
2020-01-05 23:00:00,21.061690483009695,69.09838562863659,1023.5541544761627
2020-01-06 00:00:00,22.441124936699396,74.31584748793983,1016.8405192213164
2020-01-06 01:00:00,20.341522316653375,48.937640625800995,1017.880966640172
2020-01-06 02:00:00,26.17893113570301,68.68995624133882,1004.5193136161548
2020-01-06 03:00:00,21.61231435859472,53.7078544566902,1025.1711822462803
2020-01-06 04:00:00,26.39146339683194,72.79241299695707,1019.0148640093943
2020-01-06 05:00:00,30.10530172941607,41.95291649364319,994.5036186611678
2020-01-06 06:00:00,23.92082739244207,83.41290015817046,1006.3111213762465
2020-01-06 07:00:00,24.606071947939494,47.244575787934785,1025.4552144784057
2020-01-06 08:00:00,25.445605790769694,52.06715926536917,991.8878680678952
2020-01-06 09:00:00,23.45189593465426,33.48551712482099,1028.456664785682
2020-01-06 10:00:00,20.32912329574572,36.690732739276584,1017.1665027327825
2020-01-06 11:00:00,22.36880767590249,60.95171416273969,1015.255039105735
2020-01-06 12:00:00,18.820114934534914,46.05556060367829,1000.8223702595196
2020-01-06 13:00:00,20.604947373597554,80.12881354453165,999.9516715495671
2020-01-06 14:00:00,16.620144156202347,30.88160331929723,1027.682328779544
2020-01-06 15:00:00,20.530461922914377,52.74564292031617,1001.9308981693649
2020-01-06 16:00:00,15.076627313006036,50.24073280614556,1021.0202118687599
2020-01-06 17:00:00,15.506642150514185,31.15965785505606,1005.7248719282832
2020-01-06 18:00:00,17.614561643197074,37.462103940030616,995.5701628313882
2020-01-06 19:00:00,13.70330183088345,54.81856049511812,990.4286119078143
2020-01-06 20:00:00,17.126584321209545,59.5718750668468,1011.77029348061
2020-01-06 21:00:00,20.087674434606118,54.25738483529214,1029.0311527419574
2020-01-06 22:00:00,15.301087205562109,61.85626070472563,1004.7654477523682
2020-01-06 23:00:00,20.098356486943548,65.70790049434089,1004.2876933597217
2020-01-07 00:00:00,21.550079378928626,30.595429267670138,1003.7636647139777
2020-01-07 01:00:00,23.8951840252095,57.845709567210235,1010.8217534921944
2020-01-07 02:00:00,21.07067036710413,87.8099544532553,1007.6265953369717
2020-01-07 03:00:00,21.946320664687686,61.14193680777292,1025.1965850690806
2020-01-07 04:00:00,26.432837790825616,70.65253604753718,1010.2208316689396
2020-01-07 05:00:00,26.48955323034859,48.71183147501299,1010.3103135275428
2020-01-07 06:00:00,26.574067017255373,76.43948268916574,995.5348637888222
2020-01-07 07:00:00,26.602732879827855,76.3752889125669,1029.3095816364155
2020-01-07 08:00:00,24.05741036301587,61.27776285924834,999.9989156347532
2020-01-07 09:00:00,25.094498986743904,88.56082939675281,992.9345626983841
2020-01-07 10:00:00,24.187726970040977,37.533012885759206,1016.5258499590084
2020-01-07 11:00:00,20.974098183913725,31.01685989337486,1013.8146548062749
2020-01-07 12:00:00,24.847378018149545,76.20949270542576,1006.6058261597099
2020-01-07 13:00:00,20.776522240313465,78.42933224189295,1006.8876893552272
2020-01-07 14:00:00,16.247466680816682,37.21243374723458,1021.4025568418573
2020-01-07 15:00:00,18.91476845719442,45.93496997751636,997.828505603986
2020-01-07 16:00:00,14.864825672879515,31.053141801997736,1022.8101327577956
2020-01-07 17:00:00,17.895976406793718,47.598516646833886,1015.9498845558007
2020-01-07 18:00:00,18.475747195709594,76.38851243512029,1006.758790951181
2020-01-07 19:00:00,14.69468138127171,61.07763166275474,1008.3211446633547
2020-01-07 20:00:00,18.769418901840165,50.88573559009728,1000.2658882874439
2020-01-07 21:00:00,18.46993952053761,52.30435769437982,1020.0845733078789
2020-01-07 22:00:00,20.331149196723526,30.08121754292809,1010.5149896922107
2020-01-07 23:00:00,23.69363631082397,47.98803165391415,1002.8341817099938
2020-01-08 00:00:00,20.710485419817758,68.78752449827583,1013.842004630438
2020-01-08 01:00:00,20.995000012260764,88.45166662898143,1029.829378082053
2020-01-08 02:00:00,21.936463099040918,80.82364961903397,1007.4104911862621
2020-01-08 03:00:00,23.126519512656504,31.41569787873175,1026.8276560311447
2020-01-08 04:00:00,25.405643366990258,83.91363628049035,1003.8006735969826
2020-01-08 05:00:00,26.748765806440797,76.99190479791756,992.1893082769994
2020-01-08 06:00:00,26.79732664705804,76.82256741425883,998.1696842547371
2020-01-08 07:00:00,27.735052361867176,57.47974554021429,1006.7478057331074
2020-01-08 08:00:00,25.614298576241854,53.88031757727017,998.7853971437828
2020-01-08 09:00:00,27.707880228634185,48.174943729991554,990.0090815287302
2020-01-08 10:00:00,23.243074246689854,33.941691537261946,1026.600061509901
2020-01-08 11:00:00,28.01393056293978,43.69412180962195,1023.7551764492372
2020-01-08 12:00:00,22.53794013351105,44.79621809868148,1019.6916892594779
2020-01-08 13:00:00,18.285302872367918,59.0446241826121,996.7125838258412
2020-01-08 14:00:00,16.659035322670142,74.84666439580164,994.8145430483994
2020-01-08 15:00:00,18.737337683121222,58.428589703876796,992.7041899788953
2020-01-08 16:00:00,16.537979936813908,33.47066696682964,1018.9611675509168
2020-01-08 17:00:00,17.920509475341174,87.46738805929223,1027.1523184275154
2020-01-08 18:00:00,17.275717280708,86.56345914564673,1007.2214328365214
2020-01-08 19:00:00,16.361058804854547,77.1113725889045,994.7656268798419
2020-01-08 20:00:00,15.319734350051878,89.47967409385323,1010.4957128292842
2020-01-08 21:00:00,14.785322803098978,62.66893996801578,1003.9532762983453
2020-01-08 22:00:00,17.964622913708403,87.76610101519236,1004.9929969739999
2020-01-08 23:00:00,21.78345614291367,34.53630243700505,1014.8532249662283
2020-01-09 00:00:00,21.800041528826405,51.940844895682275,1018.7487245304881
2020-01-09 01:00:00,20.181571264643246,43.52287608040595,994.4241439549264
2020-01-09 02:00:00,24.232414295800087,41.7499850480562,991.4236092322591
2020-01-09 03:00:00,25.69931924493871,38.44817693356056,1029.7732121074287
2020-01-09 04:00:00,23.962660145779537,67.34481849395979,999.3091339566221
2020-01-09 05:00:00,26.544424042921687,76.8793113448383,992.1532209963384
2020-01-09 06:00:00,26.530858113771412,64.69790396522164,997.5950131638368
2020-01-09 07:00:00,23.965224463280432,38.817762575292576,991.5583138539386
2020-01-09 08:00:00,26.47433218740961,78.66742619600825,1005.6724357846869
2020-01-09 09:00:00,26.092827192787333,68.15728242982371,1022.096071378053
2020-01-09 10:00:00,26.1089197691842,53.28994236761973,1003.6497779903088
2020-01-09 11:00:00,24.851608919875748,70.44781773216377,1007.7673362751347
2020-01-09 12:00:00,18.70166241693934,45.59429875456997,1017.0234709426976
2020-01-09 13:00:00,18.294346661527943,50.71153250965263,1010.3557628027952
2020-01-09 14:00:00,20.001252563119557,85.04915058791941,1024.457827440853
2020-01-09 15:00:00,18.970309330597008,47.43027034028522,1024.6414270018302
2020-01-09 16:00:00,18.18532823492772,58.19929608947619,990.3964278196462
2020-01-09 17:00:00,24.368281514522096,83.40846824376088,1021.121852259328
2020-01-09 18:00:00,17.641315702710784,72.46328101605164,1008.4293440096669
2020-01-09 19:00:00,18.948123076512033,33.73219356988216,1029.5536216521466
2020-01-09 20:00:00,19.091582907896793,38.83818265673822,1009.3292830350174
2020-01-09 21:00:00,19.28803969107232,30.47049544631501,1029.4758378155318
2020-01-09 22:00:00,18.39733651835829,67.85530741374981,1020.1827744482295
2020-01-09 23:00:00,21.758801351403726,56.8604055246251,999.9441953845322
2020-01-10 00:00:00,19.99639004655174,38.05649105413653,1011.5357991714783
2020-01-10 01:00:00,22.369580035124198,87.47604726340623,1029.6854255791434
2020-01-10 02:00:00,23.085475679027656,61.7795834367372,1024.301224310077
2020-01-10 03:00:00,25.262564911477234,44.51359764677335,993.8946757516488
2020-01-10 04:00:00,30.529806027981365,60.03621426928245,1018.2548798723999
2020-01-10 05:00:00,22.672538964131675,70.77721996410646,1003.8231834348326
2020-01-10 06:00:00,27.957038130357397,34.57435307841387,990.2792904752139
2020-01-10 07:00:00,23.19579185635767,46.482228902873516,1006.13923876108
2020-01-10 08:00:00,24.98493365462726,78.41792945303962,999.3901768689989
2020-01-10 09:00:00,27.319180545817424,57.57989222415968,1022.7547708208189
2020-01-10 10:00:00,24.24137973784577,62.794628521937696,1003.4932243538307
2020-01-10 11:00:00,20.75849879441819,55.96896013256816,1023.1009477581526
2020-01-10 12:00:00,20.196358299124007,32.63399655858031,990.0239175533918
2020-01-10 13:00:00,21.699137747017268,39.94498678920935,1002.3127660010448
2020-01-10 14:00:00,17.68037512874647,56.73249832451346,999.6466085723105
2020-01-10 15:00:00,18.545561739803198,42.551127924475665,999.3426944427445
2020-01-10 16:00:00,17.416264355087282,32.99874171958072,992.7274647906185
2020-01-10 17:00:00,15.529486244781554,80.61897984310943,997.4849708164201
2020-01-10 18:00:00,20.957271773301244,88.87155174984696,1012.2219827954248
2020-01-10 19:00:00,18.114659173397733,77.58857243980437,1001.6544429135098
2020-01-10 20:00:00,13.30310387223997,81.22709530228002,1006.6957912931659
2020-01-10 21:00:00,18.52795572743756,44.518627819022726,1005.0746752138875
2020-01-10 22:00:00,17.87407214510286,87.63761853079198,1025.0361969999958
2020-01-10 23:00:00,22.115479717352585,41.8155422672057,1026.2119599604207
2020-01-11 00:00:00,20.12672911923655,87.08578862170994,1009.7182788662344
2020-01-11 01:00:00,22.78345438207787,89.68915763795707,1003.2062380126242
2020-01-11 02:00:00,25.235867157797028,72.70336834476292,994.2720281600946
2020-01-11 03:00:00,26.99999656775871,88.86862390750932,1028.1361151752837
2020-01-11 04:00:00,23.669545261631587,64.17238677402622,992.4090777960118
2020-01-11 05:00:00,25.907695605978763,45.57250699056542,1001.9060111027312
2020-01-11 06:00:00,25.804235315720867,56.219753139937254,1001.9226480468002
2020-01-11 07:00:00,25.28415269497568,65.61365612272715,1002.8160514456087
2020-01-11 08:00:00,29.629272713979567,34.3848937216209,996.5714737308964
2020-01-11 09:00:00,26.120788819725036,67.34059587703476,1021.3264572369479
2020-01-11 10:00:00,21.760576948509048,88.87067020573767,994.8999144786395
2020-01-11 11:00:00,24.919216426419926,41.406458987023655,1015.3962663661265
2020-01-11 12:00:00,26.040761231128393,77.555706977303,994.9538410682327
2020-01-11 13:00:00,22.574334740062056,84.47392762677717,992.8214255037183
2020-01-11 14:00:00,16.271809193375113,86.62209556921326,1026.377180147435
2020-01-11 15:00:00,17.313595824248523,87.60813626432683,997.6051506527482
2020-01-11 16:00:00,20.028340972193867,61.287578323288315,1022.8500061823881
2020-01-11 17:00:00,15.586724509466523,88.63847447949021,1011.7852348442855
2020-01-11 18:00:00,17.726377366805735,75.43861242806634,993.1142607843508
2020-01-11 19:00:00,18.565422479627763,39.700286174217716,1028.2179276575228
2020-01-11 20:00:00,15.668839587555167,58.614006388078195,999.8784466796757
2020-01-11 21:00:00,18.20528602509525,73.09987052232023,1024.3858138141043
2020-01-11 22:00:00,12.884378101012118,44.840418949145004,996.7524002313826
2020-01-11 23:00:00,18.531083451830323,68.43691101293325,1024.1577152856742
2020-01-12 00:00:00,21.37585787333168,69.99602874279715,990.5291525162118
2020-01-12 01:00:00,20.68656228743555,39.76198462851396,1010.4712182627792
2020-01-12 02:00:00,27.65989431346234,63.905118747165375,1020.7777031768622
2020-01-12 03:00:00,22.577360161752836,76.29761465871647,1027.3918206997114
2020-01-12 04:00:00,25.359183386192186,59.933739872156515,1026.3680854482595
2020-01-12 05:00:00,27.007290974769496,30.726187006566445,1022.7849947819058
2020-01-12 06:00:00,29.80576163052318,30.54230814475753,1025.5276539864522
2020-01-12 07:00:00,23.88815325705339,51.42176063820073,997.968787433483
2020-01-12 08:00:00,28.593735335098557,85.57164410590693,1001.3673718284691
2020-01-12 09:00:00,25.500312228448546,43.72060677621653,1001.5587409968423
2020-01-12 10:00:00,22.48832528808909,68.06182133230124,1005.082157240068
2020-01-12 11:00:00,24.17667415141887,43.324552241599235,1005.7328268154075
2020-01-12 12:00:00,22.36351974959633,49.300199379572916,1011.782212986187
2020-01-12 13:00:00,19.477898749952846,80.88252537608903,996.3951905346577
2020-01-12 14:00:00,19.619058257750495,73.7316865361968,1017.6498665514396
2020-01-12 15:00:00,17.680318329145482,35.723956638792636,996.7026615721802
2020-01-12 16:00:00,17.890411420847837,55.72212125918602,1002.4123392841819
2020-01-12 17:00:00,18.49515926315589,31.750185818715867,1010.1338052242462
2020-01-12 18:00:00,20.17958294635895,58.85340879618054,1021.8576224609391
2020-01-12 19:00:00,14.709310422088098,69.74604070206408,1019.5787693295491
2020-01-12 20:00:00,21.957530483698967,37.11015741588909,1015.8213742564209
2020-01-12 21:00:00,14.588900411848265,47.333096334549936,996.2309304232068
2020-01-12 22:00:00,19.232057848061977,53.87019753012942,1011.8818138246231
2020-01-12 23:00:00,21.925184301081067,85.17186147936299,993.4978600719954
2020-01-13 00:00:00,22.611644875165005,89.59530092537784,1005.0945270718661
2020-01-13 01:00:00,22.10537229861136,32.69467793973695,1006.5406612115984
2020-01-13 02:00:00,24.14744552844107,75.66047540972352,991.5924575778301
2020-01-13 03:00:00,24.62023492195347,52.30344398414059,1000.9595239787989
2020-01-13 04:00:00,25.229112182719227,53.547491173768805,1028.2259786906595
2020-01-13 05:00:00,28.613558728081852,75.25589840082137,1028.1453043131876
2020-01-13 06:00:00,27.805766028393656,85.10558592872451,1004.0930821701015
2020-01-13 07:00:00,25.542553576615557,87.0557156701529,991.7240043579329
2020-01-13 08:00:00,28.235077906466355,64.62735516229924,997.1637975731272
2020-01-13 09:00:00,26.262890503507744,51.42726955803017,1005.6887117373416
2020-01-13 10:00:00,26.24548712720231,77.25294515152675,1027.9111879187692
2020-01-13 11:00:00,24.680120043546225,45.060082995738014,995.6479625414873
2020-01-13 12:00:00,20.47578026436512,63.84444173001106,1020.5406337467285
2020-01-13 13:00:00,19.726315036088685,51.51470769149239,994.3473015749877
2020-01-13 14:00:00,21.142360508193377,69.39786442247257,1029.2503030956511
2020-01-13 15:00:00,19.8399797754015,44.42393477361041,1005.2646599643654
2020-01-13 16:00:00,17.78984168911,41.49557674408955,1021.0093815559622
2020-01-13 17:00:00,17.573795166002885,85.09434520052622,1003.7036433124453
2020-01-13 18:00:00,19.731095843059663,36.10822097697221,1015.1067550863523
2020-01-13 19:00:00,16.169989545205414,60.3574744640959,997.6806433896014
2020-01-13 20:00:00,18.95382347917341,43.251166977780535,995.8408407718784
2020-01-13 21:00:00,18.25682968138826,32.335797799540046,1027.5225655827253
2020-01-13 22:00:00,19.26837851357505,32.161129097485585,1026.7058911161773
2020-01-13 23:00:00,23.114190294147114,40.51330632634964,1025.4987576085152
2020-01-14 00:00:00,23.868554273540827,82.00622127036002,1015.0173380066637
2020-01-14 01:00:00,25.1458246935907,46.9487246386216,1022.3307284486511
2020-01-14 02:00:00,27.34265528793957,87.02755023451775,992.761477476455
2020-01-14 03:00:00,25.81622559383557,64.89733757935161,1003.3915616756271
2020-01-14 04:00:00,27.939702147018767,56.196851386125964,1002.5481249902863
2020-01-14 05:00:00,26.461748830908746,64.80533008016727,1015.4258128781046
2020-01-14 06:00:00,27.90796878745707,61.00190311357606,1004.2383109388256
2020-01-14 07:00:00,26.83596081411877,75.5265752254395,995.9402712657472
2020-01-14 08:00:00,26.79771728475685,46.949763958371136,1013.8586830165417
2020-01-14 09:00:00,27.006425669021784,51.183023496018144,1022.5753568267633
2020-01-14 10:00:00,23.151114550454125,83.64565815199504,1005.2849397783989
2020-01-14 11:00:00,27.773402723265132,86.78739078902433,995.2907486039393
2020-01-14 12:00:00,20.289474034013068,83.55349364918847,997.867527892513
2020-01-14 13:00:00,18.58601101414164,55.16687963743881,999.4993322067753
2020-01-14 14:00:00,22.13167869445011,76.82193018041289,1001.9959037197815
2020-01-14 15:00:00,20.37022072208382,58.58014399806593,1015.7118028202524
2020-01-14 16:00:00,19.247512954751976,59.85239112876613,1014.0378193815087
2020-01-14 17:00:00,18.763432129389106,42.28080654343704,1017.8431944626816
2020-01-14 18:00:00,17.318845399024212,65.46781819551099,1004.5000793812605
2020-01-14 19:00:00,15.726168568809088,41.16815386520088,1022.9599060751991
2020-01-14 20:00:00,18.17875483171572,49.89388194403163,998.1635064462304
2020-01-14 21:00:00,17.474380485255168,81.3018120971961,1008.7616299007261
2020-01-14 22:00:00,21.821441146368333,42.424548552651316,1022.0375488616572
2020-01-14 23:00:00,20.789954338117763,34.269497110405965,997.2063459093048
2020-01-15 00:00:00,20.734131358355725,34.14045555676898,994.3945245496313
2020-01-15 01:00:00,23.043409494081075,86.44707123018648,1025.3473587075196
2020-01-15 02:00:00,25.724907831411315,60.415226277710076,1003.7171865103678
2020-01-15 03:00:00,24.814087461647034,54.5647243090211,1017.3548049963613
2020-01-15 04:00:00,25.098645391475834,78.6527148604751,991.0139441705576
2020-01-15 05:00:00,27.736917980807974,80.14955567463096,1017.601875536378
2020-01-15 06:00:00,27.9168015880434,49.93146198693628,1002.6440524618788
2020-01-15 07:00:00,26.249563999158283,71.6170834484277,992.2296341434977
2020-01-15 08:00:00,25.828823148380106,76.2673689511132,1014.3925104619246
2020-01-15 09:00:00,26.4473567896206,69.27904121195726,999.6321526429269
2020-01-15 10:00:00,22.058503336723987,39.095704488005964,1005.4722896820751
2020-01-15 11:00:00,20.940787446121984,82.55298501102342,993.2232324914605
2020-01-15 12:00:00,21.03167781183004,62.34567316416052,995.8865300437978
2020-01-15 13:00:00,20.754521942130527,46.94834558220022,1001.9190894198338
2020-01-15 14:00:00,20.604270547186296,55.513691126261634,993.5903800224063
2020-01-15 15:00:00,21.904576613504045,32.25426542393444,1026.4330505874527
2020-01-15 16:00:00,19.88153170362412,37.672008073345054,990.2418817273591
2020-01-15 17:00:00,17.35377339286562,75.93280503095164,1009.3544087545724
2020-01-15 18:00:00,17.47218599045345,30.000698085321968,994.929898325302
2020-01-15 19:00:00,15.682468077919463,54.993949708937535,1002.307163579118
2020-01-15 20:00:00,18.15693888691146,61.35061086513531,1027.0423823927306
2020-01-15 21:00:00,18.418175936456255,33.278065200058336,996.4677821309594
2020-01-15 22:00:00,20.683397882986338,88.38468977833998,1028.6332927887333
2020-01-15 23:00:00,19.596335987881535,43.56751987498032,998.2317750795769
2020-01-16 00:00:00,23.590517159716093,48.25192317817685,1019.6626443386732
2020-01-16 01:00:00,26.918326902471733,48.23655073530164,1011.8670905958925
2020-01-16 02:00:00,24.848161959185855,43.824999727040996,1025.3791491038703
2020-01-16 03:00:00,26.911566693241497,30.088429325178684,1012.1597302201252
2020-01-16 04:00:00,28.28995011077343,73.76068764527977,1011.3823687662524
2020-01-16 05:00:00,26.613647736169575,88.01072998795712,997.818320014736
2020-01-16 06:00:00,28.041567623374878,43.4576089971027,996.6491744820663
2020-01-16 07:00:00,27.45511837165558,69.78283150820535,1026.6595660446205
2020-01-16 08:00:00,27.132704097637525,74.51377961752291,1003.1135279540014
2020-01-16 09:00:00,24.60365832333338,80.90552274543148,1004.8832901985159
2020-01-16 10:00:00,25.170082094091633,55.357751820816546,1020.3929463371355
