datetime,load,voltage,frequency
2020-01-05 01:00:00,1026.9468560532014,227.20100931801957,50.241977729513984
2020-01-05 02:00:00,914.2927688861379,239.1359963096857,50.17772324120132
2020-01-05 03:00:00,802.450735783425,230.00802291420402,49.752314736135155
2020-01-05 04:00:00,643.5545444627236,228.6545827203941,50.3730431470152
2020-01-05 05:00:00,593.4337971814713,229.15399210318589,49.6688584633704
2020-01-05 06:00:00,597.4733118158709,224.17765448010329,49.55363479152083
2020-01-05 07:00:00,674.6381409981199,227.3741434172959,50.217464990611916
2020-01-05 08:00:00,806.8306781139632,227.39626511974353,49.97547571523273
2020-01-05 09:00:00,1035.2404581236785,221.04710040374945,50.349098019958674
2020-01-05 10:00:00,1309.490154203349,235.35135257035836,49.88339714105826
2020-01-05 11:00:00,1024.0526858450303,228.33008863807757,49.66827858850771
2020-01-05 12:00:00,928.3442429275027,236.44359773632846,50.33644219246987
2020-01-05 13:00:00,811.8873478448626,237.00696002239792,50.04890963164007
2020-01-05 14:00:00,619.8139950904795,224.23988109397317,49.68919579239036
2020-01-05 15:00:00,614.5697662122634,233.14706964340257,50.22038399858645
2020-01-05 16:00:00,619.0498664446826,229.44563608325964,50.0111136384895
2020-01-05 17:00:00,839.3433492950035,237.6031347584297,50.10431298224032
2020-01-05 18:00:00,806.7060748415821,224.3148135835291,49.96089833820658
2020-01-05 19:00:00,1031.544361220604,233.55626400620088,50.328708983818004
2020-01-05 20:00:00,1214.874268181932,232.15504244505445,50.32956271568305
2020-01-05 21:00:00,958.3188088160771,225.90602955143666,50.20938882182438
2020-01-05 22:00:00,974.036696845861,222.73201807302345,49.60540137739646
2020-01-05 23:00:00,854.6350444973141,233.03279520954553,50.33885386190407
2020-01-06 00:00:00,756.7328182044189,234.77194916264662,50.17101298053291
2020-01-06 01:00:00,571.854667274868,226.312546875267,50.1970241660043
2020-01-06 02:00:00,687.6065658234213,232.89665208044627,49.86298284040387
2020-01-06 03:00:00,647.517098425317,227.90261815223008,50.37927955615701
2020-01-06 04:00:00,847.0952984961978,234.26413766565236,50.22537160023486
2020-01-06 05:00:00,1127.4180082175144,223.98430549788105,49.61259046652919
2020-01-06 06:00:00,1168.5111845975346,237.80430005272348,49.907778034406164
2020-01-06 07:00:00,989.8658790338553,225.7481919293116,50.38638036196014
2020-01-06 08:00:00,923.3060890878262,227.35571975512306,49.54719670169738
2020-01-06 09:00:00,793.2924840332684,221.16183904160698,50.46141661964205
2020-01-06 10:00:00,641.075831604253,222.2302442464255,50.17916256831956
2020-01-06 11:00:00,622.1798787558581,230.31723805424656,50.13137597764338
2020-01-06 12:00:00,565.7792615534373,225.35185353455944,49.77055925648799
2020-01-06 13:00:00,742.7167762885547,236.70960451484387,49.748791788739176
2020-01-06 14:00:00,773.2086407817087,220.29386777309907,50.442058219488594
2020-01-06 15:00:00,1096.8192606271175,227.58188097343873,49.79827245423412
2020-01-06 16:00:00,1180.3025537152023,226.74691093538186,50.275505296719
2020-01-06 17:00:00,1003.5048104771338,220.38655261835203,49.893121798207076
2020-01-06 18:00:00,960.4264050376382,222.4873679800102,49.6392540707847
2020-01-06 19:00:00,758.3499760822363,228.2728534983727,49.510715297695356
2020-01-06 20:00:00,731.4088261486761,229.85729168894892,50.04425733701525
2020-01-06 21:00:00,685.5355943536019,228.08579494509738,50.47577881854893
2020-01-06 22:00:00,539.9469117656297,230.61875356824189,49.869136193809204
2020-01-06 23:00:00,729.6953728344463,231.90263349811363,49.85719233399305
2020-01-07 00:00:00,833.6004155210569,220.19847642255672,49.84409161784944
2020-01-07 01:00:00,1059.8400047117111,229.28190318907008,50.02054383730486
2020-01-07 02:00:00,1159.0439002333023,239.26998481775178,49.94066488342429
2020-01-07 03:00:00,955.0111690442559,230.38064560259096,50.379914626727015
2020-01-07 04:00:00,947.2736310942375,233.55084534917907,50.00552079172349
2020-01-07 05:00:00,836.1683287103968,226.23727715833766,50.00775783818857
2020-01-07 06:00:00,733.9862688485663,235.47982756305524,49.63837159472055
2020-01-07 07:00:00,638.9265570626198,235.4584296375223,50.48273954091039
2020-01-07 08:00:00,587.7454196660884,230.42592095308277,49.74997289086883
2020-01-07 09:00:00,733.5018385878333,239.52027646558426,49.5733640674596
2020-01-07 10:00:00,836.6852641338064,222.51100429525306,50.16314624897521
2020-01-07 11:00:00,986.4565449877588,220.33895329779162,50.095366370156874
2020-01-07 12:00:00,1315.605305474438,235.40316423514193,49.915145653992745
2020-01-07 13:00:00,1046.1506785256388,236.14311074729764,49.92219223388068
2020-01-07 14:00:00,863.036298644307,222.40414458241153,50.28506392104643
2020-01-07 15:00:00,855.5715833488814,225.31165665917212,49.69571264009965
2020-01-07 16:00:00,674.152237133761,220.35104726733258,50.32025331894489
2020-01-07 17:00:00,662.3829568022056,225.8661722156113,50.14874711389502
2020-01-07 18:00:00,681.100899704266,235.46283747837344,49.91896977377952
2020-01-07 19:00:00,682.2793870708241,230.35921055425158,49.95802861658387
2020-01-07 20:00:00,871.6246797076908,226.96191186336577,49.7566472071861
2020-01-07 21:00:00,1044.2372777987725,227.43478589812662,50.252114332696976
2020-01-07 22:00:00,1264.8435855344153,220.02707251430937,50.012874742305264
2020-01-07 23:00:00,1118.7225605532706,225.99601055130472,49.82085454274984
2020-01-08 00:00:00,911.7558272363266,232.9291748327586,50.09605011576095
2020-01-08 01:00:00,786.4807340913883,239.48388887632714,50.49573445205132
2020-01-08 02:00:00,679.8341176845629,236.94121653967798,49.935262279656556
2020-01-08 03:00:00,583.6616092848212,220.4718992929106,50.42069140077862
2020-01-08 04:00:00,620.7393098672203,237.97121209349677,49.84501683992457
2020-01-08 05:00:00,741.7942532480756,235.66396826597253,49.55473270692499
2020-01-08 06:00:00,838.713440934461,235.6075224714196,49.704242106368426
2020-01-08 07:00:00,1066.3802970987967,229.15991518007144,49.91869514332768
2020-01-08 08:00:00,1225.813450065172,227.96010585909005,49.719634928594566
2020-01-08 09:00:00,1097.9822672256023,226.05831457666386,49.500227038218256
2020-01-08 10:00:00,912.2149166014173,221.31389717908732,50.41500153774753
2020-01-08 11:00:00,961.5983984144398,224.564707269874,50.34387941123093
2020-01-08 12:00:00,757.0154761478713,224.93207269956048,50.24229223148695
2020-01-08 13:00:00,583.0163863934473,229.68154139420403,49.66781459564603
2020-01-08 14:00:00,572.4717814727916,234.94888813193387,49.62036357620999
2020-01-08 15:00:00,750.282155933511,229.47619656795894,49.56760474947238
2020-01-08 16:00:00,815.1275112614632,221.15688898894322,50.224029188772924
2020-01-08 17:00:00,1062.142777076651,239.15579601976407,50.428807960687884
2020-01-08 18:00:00,1250.2467218598954,238.85448638188225,49.930535820913036
2020-01-08 19:00:00,1023.085469599429,235.70379086296816,49.61914067199605
2020-01-08 20:00:00,884.5292901987974,239.8265580312844,50.01239282073211
2020-01-08 21:00:00,751.2686619337757,230.88964665600525,49.84883190745863
2020-01-08 22:00:00,704.8273087534977,239.25536700506413,49.874824924349994
2020-01-08 23:00:00,670.1150153117605,221.512100812335,50.12133062415571
2020-01-09 00:00:00,638.1417680178304,227.31361496522743,50.218718113262206
2020-01-09 01:00:00,665.2921329954929,224.5076253601353,49.61060359887316
2020-01-09 02:00:00,836.380095174514,223.9166616826854,49.53559023080648
2020-01-09 03:00:00,1047.1288805774082,222.81605897785352,50.49433030268572
2020-01-09 04:00:00,1183.8120881751356,232.44827283131994,49.73272834891555
2020-01-09 05:00:00,1035.8331492889824,235.6264371149461,49.553830524908456
2020-01-09 06:00:00,931.1992494598882,231.5659679884072,49.68987532909592
2020-01-09 07:00:00,771.2822036583956,222.9392541917642,49.53895784634847
2020-01-09 08:00:00,746.4619769732313,236.22247539866942,49.89181089461717
2020-01-09 09:00:00,656.7537110007739,232.71909414327456,50.30240178445133
2020-01-09 10:00:00,683.0089078154367,227.7633141225399,49.841244449757724
2020-01-09 11:00:00,781.6882944076119,233.48260591072125,49.944183406878366
2020-01-09 12:00:00,760.2565546592152,225.19809958485666,50.17558677356744
2020-01-09 13:00:00,982.3905873416593,226.90384416988422,50.00889407006988
2020-01-09 14:00:00,1255.1754039344776,238.3497168626398,50.36144568602133
2020-01-09 15:00:00,1055.2547242397166,225.8100901134284,50.36603567504576
2020-01-09 16:00:00,955.4595819400588,229.39976536315874,49.50991069549115
2020-01-09 17:00:00,1022.485527825896,237.8028227479203,50.2780463064832
2020-01-09 18:00:00,758.5352191611473,234.15442700535056,49.960733600241674
2020-01-09 19:00:00,686.9107005609535,221.24406452329404,50.48884054130367
2020-01-09 20:00:00,677.9742161713118,222.9460608855794,49.983232075875435
2020-01-09 21:00:00,762.985384453159,220.15683181543832,50.4868959453883
2020-01-09 22:00:00,814.7940379207628,232.61843580458327,50.25456936120574
2020-01-09 23:00:00,1068.6476237432596,228.95346850820837,49.74860488461331
2020-01-10 00:00:00,1192.1995487856593,222.6854970180455,50.038394979286956
2020-01-10 01:00:00,1019.1415101248325,239.1586824211354,50.49213563947858
2020-01-10 02:00:00,906.8558781022626,230.5931944789124,50.357530607751926
2020-01-10 03:00:00,835.3593615047531,224.83786588225777,49.59736689379122
2020-01-10 04:00:00,847.1401658479183,230.01207142309414,50.20637199681
2020-01-10 05:00:00,538.1855447278092,233.59240665470216,49.845579585870816
2020-01-10 06:00:00,666.0033645108931,221.52478435947128,49.506982261880346
2020-01-10 07:00:00,651.19609578635,225.49407630095783,49.903480969027
2020-01-10 08:00:00,808.3768140562067,236.13930981767987,49.73475442172497
2020-01-10 09:00:00,1086.562438767367,229.1932974080532,50.31886927052047
2020-01-10 10:00:00,1235.4703949478699,230.9315428406459,49.83733060884577
2020-01-10 11:00:00,978.510623598818,228.65632004418939,50.327523693953815
2020-01-10 12:00:00,896.77412888988,220.87799885286012,49.500597938834794
2020-01-10 13:00:00,866.6606369399437,223.31499559640312,49.80781915002612
2020-01-10 14:00:00,696.3038362577585,228.91083277483781,49.74116521430776
2020-01-10 15:00:00,643.7864988105383,224.18370930815857,49.73356736106861
2020-01-10 16:00:00,635.3835458792278,220.99958057319358,49.56818661976546
2020-01-10 17:00:00,700.6663040484798,236.87299328103649,49.6871242704105
2020-01-10 18:00:00,940.5848763592782,239.62385058328232,50.05554956988562
2020-01-10 19:00:00,1065.2249563200417,235.8628574799348,49.791361072837745
2020-01-10 20:00:00,1132.4131919566673,237.07569843409334,49.91739478232915
2020-01-10 21:00:00,1043.1343358151007,224.8395426063409,49.87686688034719
2020-01-10 22:00:00,900.8635782543739,239.21253951026398,50.375904924999894
2020-01-10 23:00:00,876.7158322052665,223.93851408906858,50.40529899901052
2020-01-11 00:00:00,694.609375000405,239.02859620723666,49.99295697165586
2020-01-11 01:00:00,628.6398187166365,239.896385879319,49.83015595031561
2020-01-11 02:00:00,659.7672159457451,234.234456114921,49.60680070400236
2020-01-11 03:00:00,777.9468051782205,239.62287463583644,50.4534028793821
2020-01-11 04:00:00,774.7854007836304,231.39079559134208,49.5602269449003
2020-01-11 05:00:00,1018.2163171322588,225.1908356635218,49.79765027756828
2020-01-11 06:00:00,1211.3352532028077,228.73991771331242,49.79806620117
2020-01-11 07:00:00,1002.5571789448696,231.8712187075757,49.82040128614022
2020-01-11 08:00:00,1023.6374563039582,221.4616312405403,49.66428684327241
2020-01-11 09:00:00,855.7549153854548,232.4468652923449,50.2831614309237
2020-01-11 10:00:00,672.6026994268303,239.6235567352459,49.62249786196599
2020-01-11 11:00:00,681.6810434886949,223.80215299567456,50.13490665915316
2020-01-11 12:00:00,742.0367865926942,235.85190232576767,49.62384602670582
2020-01-11 13:00:00,787.6932519170042,238.1579758755924,49.570535637592954
2020-01-11 14:00:00,760.2424842079624,238.87403185640443,50.40942950368588
2020-01-11 15:00:00,1012.1402538749624,239.20271208810894,49.69012876631871
2020-01-11 16:00:00,1299.838471314187,230.42919277442945,50.321250154559706
2020-01-11 17:00:00,1001.2503781620495,239.54615815983007,50.04463087110714
2020-01-11 18:00:00,958.965741617577,235.1462041426888,49.57785651960877
2020-01-11 19:00:00,875.6473727557558,223.23342872473924,50.455448191438066
2020-01-11 20:00:00,690.7100274137665,229.5380021293594,49.746961166991895
2020-01-11 21:00:00,634.2211450599423,234.36662350744007,50.359645345352604
2020-01-11 22:00:00,475.27488861955146,224.94680631638167,49.668810005784565
2020-01-11 23:00:00,686.259697133516,232.81230367097774,50.35394288214185
2020-01-12 00:00:00,824.9914759527014,233.33200958093238,49.5132288129053
2020-01-12 01:00:00,975.3715094188107,223.2539948761713,50.01178045656948
2020-01-12 02:00:00,1319.5219993085636,231.30170624905512,50.26944257942156
2020-01-12 03:00:00,966.5351113367955,235.43253821957217,50.43479551749278
2020-01-12 04:00:00,916.1806824784302,229.97791329071885,50.40920213620649
2020-01-12 05:00:00,844.8606426393443,220.24206233552215,50.319624869547646
2020-01-12 06:00:00,810.5279655011248,220.18076938158583,50.388191349661305
2020-01-12 07:00:00,566.8118610003663,227.14058687940025,49.69921968583708
2020-01-12 08:00:00,696.903803845077,238.52388136863564,49.78418429571173
2020-01-12 09:00:00,739.3978970605118,224.57353559207218,49.78896852492106
2020-01-12 10:00:00,789.9514192513028,232.68727377743375,49.8770539310017
2020-01-12 11:00:00,1062.2726132607581,224.44151741386642,49.89332067038519
2020-01-12 12:00:00,1249.2609919476606,226.43339979319097,50.044555324654674
2020-01-12 13:00:00,1009.4377107377211,236.96084179202967,49.65987976336644
2020-01-12 14:00:00,943.0791860049098,234.57722884539893,50.19124666378599
2020-01-12 15:00:00,820.4639087329462,221.9079855462642,49.66756653930451
2020-01-12 16:00:00,745.5459422479131,228.57404041972868,49.810308482104546
2020-01-12 17:00:00,673.117074637235,220.58339527290528,50.00334513060616
2020-01-12 18:00:00,719.4518270886325,229.6178029320602,50.296440561523475
2020-01-12 19:00:00,678.4006360824003,233.24868023402135,50.23946923323873
2020-01-12 20:00:00,947.0834837989858,222.37005247196302,50.14553435641052
2020-01-12 21:00:00,942.9678083603951,225.77769877818332,49.65577326058017
2020-01-12 22:00:00,1233.123306010884,227.95673251004314,50.04704534561558
2020-01-12 23:00:00,1070.268762596719,238.390620493121,49.58744650179989
2020-01-13 00:00:00,955.0428161806508,239.8651003084593,49.87736317679665
2020-01-13 01:00:00,809.9985462637701,220.89822597991233,49.91351653028996
2020-01-13 02:00:00,730.8676880652487,235.22015846990783,49.53981143944576
2020-01-13 03:00:00,616.7640109738268,227.43448132804687,49.773988099469975
2020-01-13 04:00:00,612.0860557064991,227.8491637245896,50.45564946726649
2020-01-13 05:00:00,784.1746129029406,235.08529946694046,50.45363260782969
2020-01-13 06:00:00,859.6854754275237,238.3685286429082,49.85232705425254
2020-01-13 07:00:00,1007.3293929507977,239.01857189005096,49.54310010894832
2020-01-13 08:00:00,1287.0950165052154,231.54245172076642,49.67909493932818
2020-01-13 09:00:00,1057.6201271602663,227.14242318601006,49.89221779343354
2020-01-13 10:00:00,983.0383637324355,235.7509817171756,50.44777969796923
2020-01-13 11:00:00,874.0167847799078,225.020027665246,49.64119906353719
2020-01-13 12:00:00,701.2256551780819,231.28148057667036,50.26351584366821
2020-01-13 13:00:00,614.8063948300556,227.17156923049745,49.60868253937469
2020-01-13 14:00:00,680.3201462150992,233.13262147415753,50.481257577391276
2020-01-13 15:00:00,773.6139762810192,224.80797825787013,49.881616499109136
2020-01-13 16:00:00,842.190358221002,223.8318589146965,50.275234538899056
2020-01-13 17:00:00,1049.2417597820524,238.36478173350875,49.84259108281113
2020-01-13 18:00:00,1307.3985658190775,222.03607365899074,50.12766887715881
2020-01-13 19:00:00,1014.0766596446568,230.11915815469862,49.69201608474004
2020-01-13 20:00:00,971.1499837736125,224.41705565926017,49.64602101929696
2020-01-13 21:00:00,833.8253452220816,220.77859926651334,50.438064139568134
2020-01-13 22:00:00,733.1907582392288,220.7203763658285,50.417647277904436
2020-01-13 23:00:00,699.1534789130668,223.50443544211655,50.387468940212884
2020-01-14 00:00:00,685.625248960698,237.33540709012001,50.1254334501666
2020-01-14 01:00:00,785.1696857215684,225.64957487954052,50.30826821121628
2020-01-14 02:00:00,909.9078938303353,239.00918341150592,49.569036936911374
2020-01-14 03:00:00,1045.8238721743842,231.63244585978387,49.83478904189068
2020-01-14 04:00:00,1279.0110322748812,228.7322837953753,49.813703124757154
2020-01-14 05:00:00,1029.5397264233334,231.6017766933891,50.135645321952616
2020-01-14 06:00:00,961.4010392740258,230.33396770452535,49.85595777347064
2020-01-14 07:00:00,838.8252031097916,235.1755250751465,49.64850678164368
2020-01-14 08:00:00,750.3217649666204,225.64992131945704,50.09646707541354
2020-01-14 09:00:00,675.3694055161498,227.06100783200606,50.31438392066908
2020-01-14 10:00:00,604.8400841767468,237.881886050665,49.882123494459975
2020-01-14 11:00:00,850.510022711905,238.92913026300812,49.63226871509848
2020-01-14 12:00:00,795.7293068652635,237.8511645497295,49.696688197312824
2020-01-14 13:00:00,985.4602386652062,228.38895987914628,49.737483305169384
2020-01-14 14:00:00,1304.2146826240025,235.60731006013762,49.79989759299453
2020-01-14 15:00:00,1086.031719499961,229.52671466602197,50.14279507050631
2020-01-14 16:00:00,977.7939976440042,229.95079704292203,50.10094548453772
2020-01-14 17:00:00,878.1446803093315,224.09360218114568,50.19607986156704
2020-01-14 18:00:00,746.254440252015,231.82260606517033,49.86250198453151
2020-01-14 19:00:00,602.1434102902303,223.72271795506697,50.32399765187998
2020-01-14 20:00:00,650.9356825946953,226.63129398134387,49.70408766115576
2020-01-14 21:00:00,713.4266707086371,237.1006040323987,49.96904074751816
2020-01-14 22:00:00,896.1800202615434,224.1415161842171,50.30093872154143
2020-01-14 23:00:00,1040.210417457587,221.42316570346867,49.68015864773262
2020-01-15 00:00:00,1206.4276551991898,221.38015185225632,49.609863113740786
2020-01-15 01:00:00,1031.7724269548403,238.81569041006216,50.383683967687986
2020-01-15 02:00:00,968.6274711709826,230.13840875923668,49.8429296627592
2020-01-15 03:00:00,819.9338255862466,228.18824143634038,50.183870124909035
2020-01-15 04:00:00,707.1481634954084,236.21757162015837,49.52534860426394
2020-01-15 05:00:00,660.5826491021722,236.7165185582103,50.19004688840945
2020-01-15 06:00:00,660.7856974719552,226.6438206623121,49.81610131154697
2020-01-15 07:00:00,723.3292656005476,233.8723611494759,49.555740853587444
2020-01-15 08:00:00,825.2635395329748,235.42245631703773,50.10981276154812
2020-01-15 09:00:00,1060.5569570473338,233.0930137373191,49.740803816073175
2020-01-15 10:00:00,1176.6892233195063,223.03190149600198,49.88680724205188
2020-01-15 11:00:00,978.8592066684225,237.51766167034114,49.58058081228651
2020-01-15 12:00:00,913.449114024075,230.78189105472018,49.647163251094945
2020-01-15 13:00:00,838.8378718357435,225.64944852740007,49.79797723549584
2020-01-15 14:00:00,765.194486599705,228.5045637087539,49.589759500560156
2020-01-15 15:00:00,723.555772558231,220.75142180797815,50.410826264686314
2020-01-15 16:00:00,692.809770682946,222.55733602444835,49.506047043183976
2020-01-15 17:00:00,742.0686651865849,235.31093501031722,49.98386021886431
2020-01-15 18:00:00,849.2535577300421,220.00023269510731,49.62324745813255
2020-01-15 19:00:00,1000.2166505409182,228.33131656964585,49.80767908947795
2020-01-15 20:00:00,1249.5561867567492,230.45020362171178,50.42605955981826
2020-01-15 21:00:00,1036.187610458579,221.09268840001945,49.66169455327399
2020-01-15 22:00:00,966.8951432631076,239.46156325944665,50.46583231971833
2020-01-15 23:00:00,809.5363148323601,224.52250662499344,49.705794376989424
2020-01-16 00:00:00,777.0038083367332,226.08397439272562,50.24156610846683
2020-01-16 01:00:00,727.8120226692099,226.07885024510054,50.04667726489731
2020-01-16 02:00:00,645.8756376991491,224.608333242347,50.38447872759676
2020-01-16 03:00:00,771.5377729671645,220.02947644172622,50.05399325550313
2020-01-16 04:00:00,886.0979017541362,234.58689588175992,50.03455921915631
2020-01-16 05:00:00,1031.6681673756264,239.3369099959857,49.6954580003684
2020-01-16 06:00:00,1263.0722772856018,224.4858696657009,49.66622936205166
2020-01-16 07:00:00,1052.635708812023,233.26094383606846,50.41648915111551
2020-01-16 08:00:00,957.0283025597943,234.8379265391743,49.82783819885003
2020-01-16 09:00:00,813.6323905094579,236.96850758181048,49.8720822549629
2020-01-16 10:00:00,753.6467436244212,228.45258394027218,50.25982365842839
2020-01-16 11:00:00,677.4594777512731,226.05861811280857,49.83882348242281
2020-01-16 12:00:00,725.2550448534957,226.50590268046062,50.452062446639005
2020-01-16 13:00:00,800.7996799689106,234.25242666197025,50.2379277689988
2020-01-16 14:00:00,960.633508596259,236.33558933011273,50.09742924257342
2020-01-16 15:00:00,1014.7452274164086,223.63227935513206,50.38089516054475
