datetime,flow,speed,occupancy
2020-01-02 07:00:00,805.5683455352681,58.869046759431704,64.56025770584117
2020-01-02 08:00:00,499.595083257862,27.375240707923254,93.45438807155155
2020-01-02 09:00:00,368.268672131323,73.31954481592392,30.338554362913317
2020-01-02 10:00:00,474.67634736309566,50.185037046790185,78.18909129968897
2020-01-02 11:00:00,463.37469050086935,46.960984522378524,76.5858643884742
2020-01-02 12:00:00,556.2659078501426,55.151887307211155,69.16556518665415
2020-01-02 13:00:00,441.2098962836067,57.487031767364144,96.56389752668004
2020-01-02 14:00:00,410.1544185330471,24.306548373590783,39.355533610631554
2020-01-02 15:00:00,505.9058370760737,60.95703327340414,13.07173235897573
2020-01-02 16:00:00,672.1539973998623,34.515900818931776,67.17088592440608
2020-01-02 17:00:00,755.1410484356991,62.83715795039539,72.93098004772062
2020-01-02 18:00:00,596.5305515283528,69.3520876630518,57.506057345881466
2020-01-02 19:00:00,390.96688913232134,68.23751045315122,20.681789313339628
2020-01-02 20:00:00,255.64434028897716,53.15005804447335,50.445594166935535
2020-01-02 21:00:00,228.40467374815873,51.21019353864507,31.21897365691294
2020-01-02 22:00:00,186.18083687120637,28.572557680364703,42.746652816668906
2020-01-02 23:00:00,181.71366678656747,66.52076902418813,64.52185758446639
2020-01-03 00:00:00,160.30854868705384,36.28456282680286,74.52147426908346
2020-01-03 01:00:00,47.10879533911798,49.80172536907679,23.22246909013431
2020-01-03 02:00:00,109.72251908184384,37.056445575651004,40.532536064695336
2020-01-03 03:00:00,138.4475315875105,28.029701779981586,26.91615709916292
2020-01-03 04:00:00,229.69233999082124,57.77346181350419,19.86316138618691
2020-01-03 05:00:00,418.35028866522606,23.25992208937423,78.33872199958384
2020-01-03 06:00:00,630.9299856748785,64.918714047572,90.92526944369924
2020-01-03 07:00:00,777.938403573486,39.055207715666995,37.02321856845767
2020-01-03 08:00:00,474.82347430332084,20.00808158026912,75.12789243737669
2020-01-03 09:00:00,390.72362872446354,50.66774835423379,89.69952893644111
2020-01-03 10:00:00,459.9379029421069,22.811114511656186,84.61242105302316
2020-01-03 11:00:00,529.2663538136708,36.57017346925397,18.28133885392259
2020-01-03 12:00:00,535.6247728646413,62.41858924734297,95.62918815133614
2020-01-03 13:00:00,494.4302307000855,23.761377297311952,37.66764404294625
2020-01-03 14:00:00,416.80995077981913,70.36030954136014,33.92406611738363
2020-01-03 15:00:00,464.11380127757985,20.229195359514986,6.2431327277780335
2020-01-03 16:00:00,674.375774671826,34.809432152114134,48.6173654104883
2020-01-03 17:00:00,790.6872008571247,64.45424336912428,10.90136156409287
2020-01-03 18:00:00,597.83969635259,38.97620898375841,24.853982092742598
2020-01-03 19:00:00,430.1059869367607,26.113543283960812,31.694262176728138
2020-01-03 20:00:00,310.849080751429,41.61403512802568,80.8826323491684
2020-01-03 21:00:00,230.6464073618463,36.22359718307153,87.54886503958966
2020-01-03 22:00:00,210.8418681652524,70.56271412963329,30.246631746146967
2020-01-03 23:00:00,196.1410969939791,38.80087505510859,85.86981212445738
2020-01-04 00:00:00,148.92521882670147,67.33594830656043,85.72309373697911
2020-01-04 01:00:00,146.9393096744202,73.51232868864409,76.46509503848735
2020-01-04 02:00:00,21.40764687730767,46.02904517459177,14.669511401518154
2020-01-04 03:00:00,174.6570751312567,74.59658863126353,69.0322846900729
2020-01-04 04:00:00,252.61141204714514,42.63908323779157,94.50240645805688
2020-01-04 05:00:00,391.029779486024,77.8447049894065,68.2540478767157
2020-01-04 06:00:00,602.7528232960651,25.357371471534375,33.16168491078339
2020-01-04 07:00:00,690.3729325619732,61.22115599019457,50.05793174308313
2020-01-04 08:00:00,493.40984336487463,49.62884242741572,64.57250433510536
2020-01-04 09:00:00,410.7133771453524,43.25892832733882,51.05704087285036
2020-01-04 10:00:00,494.33682134224546,57.96271272491605,11.995294173096982
2020-01-04 11:00:00,484.45189345179057,62.23142549805987,31.206404465202063
2020-01-04 12:00:00,525.7451919132044,20.261796179018546,80.23960305536325
2020-01-04 13:00:00,484.9472886924639,30.01718532483192,86.14180460955174
2020-01-04 14:00:00,477.4620635310622,62.78276303805912,13.730003271557024
2020-01-04 15:00:00,509.8625332897905,59.98312481469239,95.23867523987246
2020-01-04 16:00:00,634.1071938869889,77.96285030772063,32.88226178486093
2020-01-04 17:00:00,765.3980229934007,65.66226741504698,66.231373873072
2020-01-04 18:00:00,602.9123264804413,77.04636246388029,75.18251459566811
2020-01-04 19:00:00,429.0593497159867,62.152430092088416,81.19462346378835
2020-01-04 20:00:00,278.93840718367943,37.883132518366594,94.57497022259301
2020-01-04 21:00:00,240.17013560206695,26.321895335051387,31.29195480288226
2020-01-04 22:00:00,188.2367554060353,66.90943180069613,85.85064545515544
2020-01-04 23:00:00,106.09455155603644,58.64895328855496,13.168690343620703
2020-01-05 00:00:00,158.88360831193728,22.891160743597773,70.50409063535928
2020-01-05 01:00:00,107.83165816539668,41.6030279540587,74.19777295139859
2020-01-05 02:00:00,100.15340369927382,77.40798892905717,67.77232412013204
2020-01-05 03:00:00,142.9623859987456,50.02406874261207,25.2314736135153
2020-01-05 04:00:00,207.53887773848757,45.96374816118228,87.30431470152034
2020-01-05 05:00:00,387.38064031703925,47.46197630955764,16.8858463370395
2020-01-05 06:00:00,589.7185645041969,32.53296344030982,5.363479152083084
2020-01-05 07:00:00,725.9316819233514,42.122430251887714,71.74649906119122
2020-01-05 08:00:00,495.16142865001973,42.188795359230596,47.54757152327337
2020-01-05 09:00:00,412.1215257044362,23.141301211248344,84.90980199586761
2020-01-05 10:00:00,506.5855770363159,66.0540577110751,38.3397141058259
2020-01-05 11:00:00,505.23733438495515,44.99026591423274,16.827858850771282
2020-01-05 12:00:00,557.726511721683,69.3307932089854,83.64421924698698
2020-01-05 13:00:00,497.766622527015,71.02088006719373,54.89096316400717
2020-01-05 14:00:00,392.43686354102874,32.71964328191949,18.91957923903549
2020-01-05 15:00:00,499.2045837365235,59.441208930207715,72.03839985864458
2020-01-05 16:00:00,651.8069062982308,48.3369082497789,51.111363848950056
2020-01-05 17:00:00,823.8972633745586,72.8094042752891,60.431298224031984
2020-01-05 18:00:00,594.2291710565663,32.94444075058725,46.089833820658185
2020-01-05 19:00:00,409.04642027000835,60.66879201860265,82.87089838180064
2020-01-05 20:00:00,298.9586469088427,56.46512733516335,82.95627156830498
2020-01-05 21:00:00,214.93965887141405,37.718088654309966,70.93888218243862
2020-01-05 22:00:00,234.28468443545063,28.196054219070355,10.540137739646227
2020-01-05 23:00:00,172.55799098060322,59.09838562863659,83.88538619040689
2020-01-06 00:00:00,173.7309584112914,64.31584748793983,67.10129805329098
2020-01-06 01:00:00,72.71837635615783,38.937640625800995,69.70241660042996
2020-01-06 02:00:00,142.08382932808297,58.68995624133883,36.298284040387166
2020-01-06 03:00:00,107.94446811623158,43.7078544566902,87.92795561570067
2020-01-06 04:00:00,267.6057128140081,62.79241299695706,72.53716002348575
2020-01-06 05:00:00,465.7136687742993,31.952916493643187,11.259046652919446
2020-01-06 06:00:00,570.2839102460794,73.41290015817046,40.77780344061627
2020-01-06 07:00:00,733.0110681119169,37.244575787934785,88.63803619601417
2020-01-06 08:00:00,502.9895409526292,42.06715926536917,4.719670169737899
2020-01-06 09:00:00,384.89573037651405,23.485517124820987,96.14166196420496
2020-01-06 10:00:00,403.480097068016,26.690732739276584,67.91625683195628
2020-01-06 11:00:00,502.0568892441808,50.95171416273969,63.13759776433766
2020-01-06 12:00:00,518.1308885882169,36.05556060367829,27.05592564879914
2020-01-06 13:00:00,514.2077729190554,70.12881354453165,24.879178873917706
2020-01-06 14:00:00,422.4172729729859,20.88160331929723,94.20582194885955
2020-01-06 15:00:00,546.4980321505262,42.74564292031617,29.827245423412275
2020-01-06 16:00:00,626.5024012299128,40.24073280614556,77.55052967189994
2020-01-06 17:00:00,740.3381545138297,21.15965785505606,39.31217982070792
2020-01-06 18:00:00,624.4055165210901,27.462103940030612,13.925407078470398
2020-01-06 19:00:00,363.07407050698134,44.81856049511812,1.071529769535895
2020-01-06 20:00:00,306.82379803812387,49.5718750668468,54.42573370152508
2020-01-06 21:00:00,289.21428262847286,44.25738483529214,97.57788185489326
2020-01-06 22:00:00,151.77550296316318,51.85626070472563,36.91361938092045
2020-01-06 23:00:00,155.53901575596913,55.70790049434089,35.719233399304485
2020-01-07 00:00:00,157.7964838274527,20.595429267670138,34.40916178494421
2020-01-07 01:00:00,123.45468615331932,47.845709567210235,52.054383730485846
2020-01-07 02:00:00,62.891478673657545,77.8099544532553,44.06648834242935
2020-01-07 03:00:00,110.38630160747171,51.14193680777292,87.99146267270145
2020-01-07 04:00:00,265.65824696850694,60.65253604753719,50.55207917234903
2020-01-07 05:00:00,408.9095401969956,38.71183147501299,50.77578381885688
2020-01-07 06:00:00,607.5147855103763,66.43948268916574,13.83715947205566
2020-01-07 07:00:00,760.3934462849093,66.3752889125669,98.27395409103859
2020-01-07 08:00:00,479.5992583526453,51.27776285924834,24.99728908688297
2020-01-07 09:00:00,406.9676109148301,78.56082939675281,7.336406745960266
2020-01-07 10:00:00,458.7921741989604,27.533012885759202,66.31462489752089
2020-01-07 11:00:00,478.569457459209,21.01685989337486,59.53663701568727
2020-01-07 12:00:00,605.9732353343427,66.20949270542576,41.514565399274574
2020-01-07 13:00:00,514.2149876273536,68.42933224189295,42.2192233880678
2020-01-07 14:00:00,414.26089508392056,27.212433747234574,78.50639210464311
2020-01-07 15:00:00,519.6966082590149,35.93496997751636,19.571264009964906
2020-01-07 16:00:00,620.7595498931804,21.053141801997736,82.02533189448897
2020-01-07 17:00:00,773.6125381122736,37.598516646833886,64.87471138950181
2020-01-07 18:00:00,634.7578673702221,66.38851243512029,41.89697737795244
2020-01-07 19:00:00,375.3795304494487,51.07763166275474,45.80286165838686
2020-01-07 20:00:00,328.90128387732966,40.88573559009728,25.66472071860958
2020-01-07 21:00:00,262.38342780809495,42.30435769437982,75.21143326969748
2020-01-07 22:00:00,224.6618047998347,20.08121754292809,51.287474230526776
2020-01-07 23:00:00,206.9037894796184,37.98803165391415,32.08545427498436
2020-01-08 00:00:00,142.63835651991388,58.78752449827583,59.60501157609502
2020-01-08 01:00:00,77.38791506927531,78.45166662898143,99.5734452051323
2020-01-08 02:00:00,73.3145671112343,70.82364961903397,43.52622796565539
2020-01-08 03:00:00,125.52569145103685,21.41569787873175,92.06914007786196
2020-01-08 04:00:00,247.68694871757688,73.91363628049035,34.50168399245661
2020-01-08 05:00:00,410.23455924449934,66.99190479791756,5.4732706924985886
2020-01-08 06:00:00,608.3007239799006,66.82256741425883,20.424210636842886
2020-01-08 07:00:00,774.8154974710807,47.47974554021429,41.86951433276842
2020-01-08 08:00:00,500.39005675633723,43.88031757727017,21.963492859456903
2020-01-08 09:00:00,443.6060223147195,38.174943729991554,0.02270382182555375
2020-01-08 10:00:00,442.0602950028613,23.941691537261946,91.50015377475272
2020-01-08 11:00:00,581.6050749976886,33.69412180962195,84.3879411230929
2020-01-08 12:00:00,568.7700204329502,34.79621809868148,74.22922314869471
2020-01-08 13:00:00,474.28527330751155,49.0446241826121,16.781459564602862
2020-01-08 14:00:00,417.8732250581666,64.84666439580164,12.036357620998606
2020-01-08 15:00:00,514.4741724572956,48.428589703876796,6.760474947238315
2020-01-08 16:00:00,643.2961164402245,23.470666966829636,72.40291887729212
2020-01-08 17:00:00,771.4200148227627,77.46738805929223,92.88079606878853
2020-01-08 18:00:00,614.1971287372063,76.56345914564673,43.053582091303696
2020-01-08 19:00:00,397.8151326202938,67.1113725889045,11.914067199604816
2020-01-08 20:00:00,274.59618845794785,79.47967409385323,51.23928207321066
2020-01-08 21:00:00,204.55458325942408,52.66893996801578,34.88319074586301
2020-01-08 22:00:00,186.60455143798936,77.76610101519236,37.48249243499977
2020-01-08 23:00:00,175.69196382970418,24.536302437005048,62.13306241557073
2020-01-09 00:00:00,156.42281232390613,41.940844895682275,71.87181132622024
2020-01-09 01:00:00,62.62783663864036,33.52287608040595,11.060359887316086
2020-01-09 02:00:00,105.19542777553546,31.749985048056203,3.5590230806476386
2020-01-09 03:00:00,161.5595213918651,28.448176933560564,99.43303026857149
2020-01-09 04:00:00,223.484276913966,57.3448184939598,23.272834891555185
2020-01-09 05:00:00,404.61175317836586,66.8793113448383,5.383052490845907
2020-01-09 06:00:00,601.74626155338,54.69790396522164,18.987532909591998
2020-01-09 07:00:00,715.7108910650813,28.81776257529258,3.895784634846422
2020-01-09 08:00:00,510.7336208104485,68.66742619600825,39.181089461717164
2020-01-09 09:00:00,416.82353579104705,58.15728242982371,80.24017844513243
2020-01-09 10:00:00,482.4915372952583,43.28994236761973,34.124444975772064
2020-01-09 11:00:00,531.614061561047,60.44781773216378,44.418340687836654
2020-01-09 12:00:00,508.6699189612873,35.59429875456997,67.55867735674389
2020-01-09 13:00:00,471.8652488025463,40.71153250965263,50.889407006988016
2020-01-09 14:00:00,465.4510580162598,75.04915058791941,86.14456860213242
2020-01-09 15:00:00,515.4135785273662,37.43027034028522,86.60356750457565
2020-01-09 16:00:00,665.4514305891814,48.19929608947619,0.9910695491153643
2020-01-09 17:00:00,865.5819447196417,73.40846824376088,77.80463064831991
2020-01-09 18:00:00,617.126715320795,62.463281016051646,46.073360024167386
2020-01-09 19:00:00,434.066969205418,23.732193569882163,98.88405413036631
2020-01-09 20:00:00,328.62005290479607,28.83818265673822,48.323207587543514
2020-01-09 21:00:00,269.54173753917394,20.47049544631501,98.68959453882975
2020-01-09 22:00:00,190.54192266078962,57.855307413749806,75.45693612057366
2020-01-09 23:00:00,172.76907661479802,46.8604055246251,24.860488461330633
2020-01-10 00:00:00,126.81524356387285,28.056491054136533,53.83949792869577
2020-01-10 01:00:00,92.89544179779973,77.47604726340623,99.21356394785828
2020-01-10 02:00:00,85.4390935651269,51.7795834367372,85.75306077519237
2020-01-10 03:00:00,152.45622418158968,34.51359764677335,9.73668937912211
2020-01-10 04:00:00,319.43975700020525,50.03621426928245,70.6371996809996
2020-01-10 05:00:00,343.98204422224757,60.777219964106465,34.5579585870813
2020-01-10 06:00:00,620.5878057112354,24.574353078413868,0.6982261880348117
2020-01-10 07:00:00,701.6185238643104,36.482228902873516,40.34809690269996
2020-01-10 08:00:00,485.842044026317,68.41792945303962,23.47544217249713
2020-01-10 09:00:00,432.668517909021,47.57989222415968,81.88692705204716
2020-01-10 10:00:00,451.9284005728639,52.794628521937696,33.733060884576545
2020-01-10 11:00:00,467.6676566621208,45.96896013256816,82.7523693953817
2020-01-10 12:00:00,528.540888722201,22.633996558580307,0.05979388347953085
2020-01-10 13:00:00,520.3879324680403,29.944986789209356,30.781915002611914
2020-01-10 14:00:00,428.0890010484859,46.73249832451346,24.116521430776196
2020-01-10 15:00:00,506.49375768745927,32.551127924475665,23.3567361068611
2020-01-10 16:00:00,651.3671551971144,22.998741719580725,6.81866197654627
2020-01-10 17:00:00,730.4519895718255,70.61897984310943,18.712427041050173
2020-01-10 18:00:00,664.3183226797598,78.87155174984696,55.55495698856199
2020-01-10 19:00:00,419.01757066954036,67.58857243980437,29.13610728377445
2020-01-10 20:00:00,239.2457224002718,71.22709530228002,41.73947823291479
2020-01-10 21:00:00,255.59362944308282,34.518627819022726,37.68668803471885
2020-01-10 22:00:00,180.14640605694836,77.63761853079198,87.59049249998945
2020-01-10 23:00:00,175.5730000438867,31.815542267205704,90.52989990105155
2020-01-11 00:00:00,126.22437784701899,77.08578862170994,49.295697165586006
2020-01-11 01:00:00,96.55790675599303,79.68915763795707,33.01559503156044
2020-01-11 02:00:00,115.14961836941372,62.70336834476292,10.680070400236364
2020-01-11 03:00:00,175.97265582510363,78.86862390750932,95.3402879382095
2020-01-11 04:00:00,213.9911077883267,54.17238677402622,6.022694490029745
2020-01-11 05:00:00,389.96496292477156,35.57250699056542,29.765027756828044
2020-01-11 06:00:00,585.7516406651713,46.219753139937254,29.806620117000413
2020-01-11 07:00:00,730.4001230227886,55.61365612272716,32.04012861402149
2020-01-11 08:00:00,552.9636272084329,24.384893721620898,16.428684327240926
2020-01-11 09:00:00,412.14945132882866,57.340595877034765,78.31614309236971
2020-01-11 10:00:00,412.17348136994866,78.87067020573767,12.249786196598922
2020-01-11 11:00:00,527.5358584116433,31.406458987023658,63.49066591531628
2020-01-11 12:00:00,613.664685910379,67.555706977303,12.384602670581746
2020-01-11 13:00:00,530.9739578165344,74.47392762677717,7.053563759295656
2020-01-11 14:00:00,404.4189010213796,76.62209556921326,90.94295036858765
2020-01-11 15:00:00,485.47297781401244,77.60813626432683,19.01287663187057
2020-01-11 16:00:00,688.0073344755987,51.287578323288315,82.12501545597043
2020-01-11 17:00:00,728.7699160314365,78.63847447949021,54.46308711071358
2020-01-11 18:00:00,613.3145828443869,65.43861242806634,7.78565196087696
2020-01-11 19:00:00,423.2390216028801,29.700286174217716,95.54481914380675
2020-01-11 20:00:00,272.1920858526575,48.614006388078195,24.696116699189254
2020-01-11 21:00:00,248.21423931814599,63.09987052232024,85.96453453526065
2020-01-11 22:00:00,102.76197979792782,34.840418949145004,16.88100057845642
2020-01-11 23:00:00,119.2683707599713,58.436911012933244,85.39428821418528
2020-01-12 00:00:00,142.4229554582052,59.99602874279715,1.3228812905293985
2020-01-12 01:00:00,62.56650454105451,29.761984628513954,51.178045656948065
2020-01-12 02:00:00,148.97233911794905,53.905118747165375,76.94425794215569
2020-01-12 03:00:00,107.09575866118102,66.29761465871647,93.47955174927833
2020-01-12 04:00:00,236.79866539909048,49.933739872156515,90.92021362064871
2020-01-12 05:00:00,403.92221731858274,20.726187006566445,81.96248695476449
2020-01-12 06:00:00,643.2381986719835,20.54230814475753,88.8191349661304
2020-01-12 07:00:00,706.9241354646168,41.42176063820073,19.92196858370765
2020-01-12 08:00:00,534.8949125646488,75.57164410590693,28.418429571172876
2020-01-12 09:00:00,400.3069918305876,33.72060677621653,28.89685249210585
2020-01-12 10:00:00,420.5547404685615,58.06182133230123,37.70539310016988
2020-01-12 11:00:00,513.8631042278981,33.324552241599235,39.33206703851887
2020-01-12 12:00:00,555.971790867204,39.300199379572916,54.45553246546755
2020-01-12 13:00:00,481.99349368523616,70.88252537608903,15.987976336644138
2020-01-12 14:00:00,452.0940625497006,63.73168653619681,69.12466637859893
2020-01-12 15:00:00,488.4405920941472,25.723956638792636,16.75665393045065
2020-01-12 16:00:00,653.4055203575374,45.72212125918602,31.030848210454753
2020-01-12 17:00:00,769.8639202356314,21.750185818715867,50.33451306061541
2020-01-12 18:00:00,647.5805044843605,48.85340879618054,79.64405615234773
2020-01-12 19:00:00,362.8655350351945,59.746040702064086,73.94692332387272
2020-01-12 20:00:00,363.991001239688,27.11015741588909,64.55343564105223
2020-01-12 21:00:00,191.43736601432494,37.333096334549936,15.577326058017016
2020-01-12 22:00:00,195.4464471489325,43.87019753012942,54.70453456155777
2020-01-12 23:00:00,167.64951619453728,75.17186147936299,8.744650179988545
2020-01-13 00:00:00,158.429756032051,79.59530092537784,37.73631767966508
2020-01-13 01:00:00,81.31901440538219,22.694677939736952,41.35165302899592
2020-01-13 02:00:00,93.75633248928175,65.66047540972352,3.9811439445753827
2020-01-13 03:00:00,135.209971960235,42.30344398414059,27.398809946997183
2020-01-13 04:00:00,232.31905729167366,43.547491173768805,95.56494672664894
2020-01-13 05:00:00,425.48806291063073,65.25589840082137,95.36326078296895
2020-01-13 06:00:00,610.7104645789515,75.10558592872451,35.23270542525393
2020-01-13 07:00:00,729.2127121421804,77.0557156701529,4.310010894832406
2020-01-13 08:00:00,526.9879962629975,54.627355162299246,17.909493932818155
2020-01-13 09:00:00,409.21898562629826,41.42726955803017,39.221779343354015
2020-01-13 10:00:00,474.3858635651688,67.25294515152675,94.77796979692297
2020-01-13 11:00:00,518.8888652577084,35.060082995738014,14.119906353718491
2020-01-13 12:00:00,525.1301496723378,53.84444173001106,76.35158436682123
2020-01-13 13:00:00,483.1945687940909,41.51470769149239,10.868253937469207
2020-01-13 14:00:00,472.41880815369785,59.397864422472566,98.12575773912768
2020-01-13 15:00:00,518.3111079630039,34.42393477361041,38.161649910913496
2020-01-13 16:00:00,649.3729521810756,31.495576744089547,77.5234538899056
2020-01-13 17:00:00,753.5198214992635,75.09434520052622,34.259108281113186
2020-01-13 18:00:00,638.3299468736527,26.108220976972213,62.76688771588087
2020-01-13 19:00:00,382.2528583349251,50.3574744640959,19.201608474003674
2020-01-13 20:00:00,316.4129214351011,33.251166977780535,14.602101929696254
2020-01-13 21:00:00,243.9342204269832,22.335797799540046,93.80641395681313
2020-01-13 22:00:00,193.4695639031834,22.161129097485585,91.76472779044335
2020-01-13 23:00:00,182.96330555961572,30.513306326349642,88.74689402128824
2020-01-14 00:00:00,174.7624904696409,72.00622127036002,62.543345016659345
2020-01-14 01:00:00,124.40528908001916,36.9487246386216,80.82682112162783
2020-01-14 02:00:00,139.16436421462987,77.02755023451775,6.903693691137491
2020-01-14 03:00:00,150.63011524898278,54.897337579351614,33.47890418906792
2020-01-14 04:00:00,270.45858913884894,46.196851386125964,31.37031247571562
2020-01-14 05:00:00,390.69199730219634,54.80533008016727,63.56453219526132
2020-01-14 06:00:00,609.7249905746532,51.00190311357606,35.59577734706405
2020-01-14 07:00:00,746.0957083689694,65.5265752254395,14.85067816436808
2020-01-14 08:00:00,502.90987894978156,36.949763958371136,59.646707541354374
2020-01-14 09:00:00,417.8547107631074,41.183023496018144,81.43839206690815
2020-01-14 10:00:00,425.4533795029958,73.64565815199504,38.21234944599732
2020-01-14 11:00:00,562.7716182705637,76.78739078902433,13.22687150984817
2020-01-14 12:00:00,519.8194785550089,73.55349364918847,19.668819731282305
2020-01-14 13:00:00,463.57434161636803,45.16687963743881,23.7483305169384
2020-01-14 14:00:00,484.74332620500206,66.82193018041289,29.989759299453624
2020-01-14 15:00:00,523.7498808188881,48.58014399806593,64.27950705063091
2020-01-14 16:00:00,668.7235945115647,49.85239112876613,60.0945484537719
2020-01-14 17:00:00,768.8503652779284,32.28080654343704,69.60798615670392
2020-01-14 18:00:00,599.6325968145926,55.467818195510986,36.25019845315131
2020-01-14 19:00:00,373.08236885542505,31.16815386520088,82.39976518799783
2020-01-14 20:00:00,302.2741367458118,39.89388194403163,20.40876611557603
2020-01-14 21:00:00,229.68514865463663,71.3018120971961,46.90407475181539
2020-01-14 22:00:00,229.25359200253254,32.424548552651316,80.09387215414303
2020-01-14 23:00:00,145.58827855493584,24.26949711040597,18.015864773261924
2020-01-15 00:00:00,125.23508409622465,24.140455556768977,10.986311374078294
2020-01-15 01:00:00,90.3584247504102,76.44707123018648,88.36839676879897
2020-01-15 02:00:00,112.38794362826873,50.415226277710076,34.29296627591959
2020-01-15 03:00:00,133.08826341588076,44.5647243090211,68.3870124909032
2020-01-15 04:00:00,225.33338813300705,68.6527148604751,2.534860426393848
2020-01-15 05:00:00,407.31061634475736,70.14955567463096,69.00468884094497
2020-01-15 06:00:00,607.3489971332617,39.93146198693628,31.61013115469705
2020-01-15 07:00:00,734.7917047388661,61.617083448427714,5.574085358744174
2020-01-15 08:00:00,485.86885083145035,66.2673689511132,60.9812761548117
2020-01-15 09:00:00,406.96149812072906,59.27904121195727,24.080381607317324
2020-01-15 10:00:00,406.55746975508026,29.095704488005964,38.680724205188
2020-01-15 11:00:00,457.77608676870335,72.55298501102342,8.058081228651359
2020-01-15 12:00:00,528.446673362427,52.34567316416052,14.716325109494532
2020-01-15 13:00:00,493.5965854486446,36.94834558220022,29.797723549584376
2020-01-15 14:00:00,459.32722696794013,45.513691126261634,8.975950056015714
2020-01-15 15:00:00,544.2606865084865,22.25426542393444,91.08262646863152
2020-01-15 16:00:00,675.7297886960606,27.672008073345054,0.6047043183978418
2020-01-15 17:00:00,745.2018441010972,65.93280503095164,48.38602188643114
2020-01-15 18:00:00,599.4295137629193,20.000698085321968,12.324745813255145
2020-01-15 19:00:00,369.92411906086573,44.993949708937535,30.767908947794854
2020-01-15 20:00:00,299.4446059202283,51.35061086513531,92.60595598182655
2020-01-15 21:00:00,241.34024083239586,23.278065200058336,16.169455327398687
2020-01-15 22:00:00,209.6815568101427,78.38468977833998,96.58323197183326
2020-01-15 23:00:00,125.1830716934303,33.56751987498032,20.579437698942172
2020-01-16 00:00:00,165.58039542723517,38.25192317817685,74.15661084668295
2020-01-16 01:00:00,145.98216739007734,38.23655073530164,54.66772648973117
2020-01-16 02:00:00,96.73719554629427,33.824999727040996,88.44787275967592
2020-01-16 03:00:00,162.05135166296824,20.088429325178684,55.399325550313094
2020-01-16 04:00:00,270.7043197513334,63.76068764527978,53.45592191563087
2020-01-16 05:00:00,387.96338584342493,78.01072998795712,19.54580003683999
2020-01-16 06:00:00,606.7227744543125,33.4576089971027,16.62293620516587
2020-01-16 07:00:00,750.3777720234539,59.78283150820535,91.64891511155142
2020-01-16 08:00:00,502.93028295646496,64.51377961752291,32.78381988500341
2020-01-16 09:00:00,376.809706484336,70.90552274543148,37.20822549628959
2020-01-16 10:00:00,450.73530522776827,45.357751820816546,75.98236584283885
2020-01-16 11:00:00,514.9399487373635,38.17585433842575,33.882348242280734
2020-01-16 12:00:00,593.5343082338512,39.517708041381866,95.20624466390028
2020-01-16 13:00:00,528.7781247825562,62.75727998591077,73.79277689988002
2020-01-16 14:00:00,514.5954737253467,69.00676799033816,59.742924257342
2020-01-16 15:00:00,476.9795731133585,30.89683806539616,88.08951605447525
2020-01-16 16:00:00,676.1696191016204,42.25646048946591,4.960590834948276
2020-01-16 17:00:00,755.5002601721505,74.116411804949,25.706269218920873
